GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0500000US45041,45041,"Florence County, South Carolina",136885,136879,137068,137490,138030,138291,139005,138807,138742
0500000US45043,45043,"Georgetown County, South Carolina",60158,60158,60135,60144,60232,60417,60729,61243,61399
0500000US45045,45045,"Greenville County, South Carolina",451225,451221,452803,459101,466431,473442,481657,490661,498766
0500000US45047,45047,"Greenwood County, South Carolina",69661,69661,69732,69805,69913,69807,69648,69902,70133
0500000US45049,45049,"Hampton County, South Carolina",21090,21090,21051,20775,20725,20378,20400,20056,19922
0500000US45051,45051,"Horry County, South Carolina",269291,269291,270519,275426,281772,289310,298795,309871,322342
0500000US45053,45053,"Jasper County, South Carolina",24777,24777,24922,25408,25952,26624,26998,27889,28465
0500000US45055,45055,"Kershaw County, South Carolina",61697,61570,61682,62029,62206,62526,63100,63521,64097
0500000US45057,45057,"Lancaster County, South Carolina",76652,76652,76956,77734,79184,80486,83232,86026,89594
0500000US45059,45059,"Laurens County, South Carolina",66537,66539,66516,66415,66243,66159,66487,66545,66777
0500000US45061,45061,"Lee County, South Carolina",19220,19222,19205,18917,18672,18413,18362,17865,17635
0500000US45063,45063,"Lexington County, South Carolina",262391,262396,263369,266417,269949,273373,277439,281555,286196
0500000US45065,45065,"McCormick County, South Carolina",10233,10233,10225,10050,9944,9913,9829,9702,9643
0500000US45067,45067,"Marion County, South Carolina",33062,33062,32957,32784,32425,32073,31921,31729,31726
0500000US45069,45069,"Marlboro County, South Carolina",28933,28933,28896,28477,28159,27958,27909,27541,26945
0500000US45071,45071,"Newberry County, South Carolina",37508,37508,37581,37516,37561,37487,37725,37896,38079
0500000US45073,45073,"Oconee County, South Carolina",74273,74275,74355,74233,74603,74954,75221,75744,76355
0500000US45075,45075,"Orangeburg County, South Carolina",92501,92495,92292,91713,91397,90598,89886,88869,87903
0500000US45077,45077,"Pickens County, South Carolina",119224,119226,119216,119433,119634,119167,120451,121493,122863
0500000US45079,45079,"Richland County, South Carolina",384504,384507,385791,389475,393501,397488,401337,406842,409549
0500000US45081,45081,"Saluda County, South Carolina",19875,19872,19899,19872,19977,20123,20098,20171,20197
0500000US45083,45083,"Spartanburg County, South Carolina",284307,284305,284776,286110,288422,290722,293449,297088,301463
0500000US45085,45085,"Sumter County, South Carolina",107456,107463,107575,107292,107943,107870,107821,107382,107396
0500000US45087,45087,"Union County, South Carolina",28961,28963,28905,28651,28221,28031,27940,27775,27673
0500000US45089,45089,"Williamsburg County, South Carolina",34423,34419,34340,34144,33628,33132,32790,32573,31955
0500000US45091,45091,"York County, South Carolina",226073,226074,226923,230197,234385,239049,245051,251021,258526
0500000US46003,46003,"Aurora County, South Dakota",2710,2710,2700,2717,2748,2712,2740,2726,2736
0500000US46005,46005,"Beadle County, South Dakota",17398,17398,17421,17740,18004,18304,18158,18206,18101
0500000US46007,46007,"Bennett County, South Dakota",3431,3431,3444,3441,3440,3456,3439,3431,3460
0500000US46009,46009,"Bon Homme County, South Dakota",7070,7067,7055,7029,7039,7005,7001,6975,6984
0500000US46011,46011,"Brookings County, South Dakota",31965,31965,32017,32128,32700,33084,33357,33897,34135
0500000US46013,46013,"Brown County, South Dakota",36531,36531,36651,36978,37597,38258,38469,38699,39128
0500000US46015,46015,"Brule County, South Dakota",5255,5255,5285,5319,5320,5396,5326,5282,5238
0500000US46017,46017,"Buffalo County, South Dakota",1912,1912,1931,1976,2016,2019,2083,2099,2043
0500000US46019,46019,"Butte County, South Dakota",10110,10110,10129,10318,10244,10319,10309,10263,10205
0500000US46021,46021,"Campbell County, South Dakota",1466,1466,1472,1416,1389,1344,1379,1404,1378
0500000US46023,46023,"Charles Mix County, South Dakota",9129,9129,9137,9185,9202,9186,9226,9374,9396
0500000US46025,46025,"Clark County, South Dakota",3691,3691,3695,3596,3587,3633,3656,3665,3656
0500000US46027,46027,"Clay County, South Dakota",13864,13868,13840,14033,14125,13983,13998,13951,14086
0500000US46029,46029,"Codington County, South Dakota",27227,27227,27220,27418,27607,27867,27980,27913,28063
0500000US46031,46031,"Corson County, South Dakota",4050,4048,4067,4050,4085,4227,4195,4213,4132
0500000US46033,46033,"Custer County, South Dakota",8216,8216,8270,8340,8319,8423,8448,8450,8596
0500000US46035,46035,"Davison County, South Dakota",19504,19504,19506,19606,19788,19803,19833,19791,19903
0500000US46037,46037,"Day County, South Dakota",5710,5710,5716,5765,5632,5614,5560,5564,5571
0500000US46039,46039,"Deuel County, South Dakota",4364,4364,4349,4369,4371,4304,4318,4319,4231
0500000US46041,46041,"Dewey County, South Dakota",5301,5303,5328,5409,5545,5592,5680,5701,5742
0500000US46043,46043,"Douglas County, South Dakota",3002,3002,2986,2985,2961,2994,2944,2976,2932
0500000US46045,46045,"Edmunds County, South Dakota",4071,4071,4072,4060,4027,4032,3981,4009,3952
0500000US46047,46047,"Fall River County, South Dakota",7094,7094,7111,6981,6989,6830,6864,6838,6849
0500000US46049,46049,"Faulk County, South Dakota",2364,2364,2365,2374,2371,2370,2342,2334,2354
0500000US46051,46051,"Grant County, South Dakota",7356,7356,7346,7253,7257,7261,7199,7111,7148
0500000US46053,46053,"Gregory County, South Dakota",4271,4271,4263,4227,4256,4237,4223,4198,4171
0500000US46055,46055,"Haakon County, South Dakota",1937,1937,1923,1913,1913,1888,1847,1859,1892
0500000US46057,46057,"Hamlin County, South Dakota",5903,5903,5927,5967,5954,5951,5994,6046,6028
0500000US46059,46059,"Hand County, South Dakota",3431,3431,3432,3442,3390,3402,3351,3331,3319
0500000US46061,46061,"Hanson County, South Dakota",3331,3331,3334,3377,3382,3395,3412,3388,3374
0500000US46063,46063,"Harding County, South Dakota",1255,1255,1245,1296,1318,1270,1255,1271,1278
0500000US46065,46065,"Hughes County, South Dakota",17022,17022,17061,17283,17433,17424,17611,17521,17600
0500000US46067,46067,"Hutchinson County, South Dakota",7343,7343,7339,7208,7223,7183,7232,7316,7368
0500000US46069,46069,"Hyde County, South Dakota",1420,1420,1417,1397,1430,1382,1401,1397,1352
0500000US46071,46071,"Jackson County, South Dakota",3031,3031,3046,3176,3175,3241,3285,3313,3326
0500000US46073,46073,"Jerauld County, South Dakota",2071,2071,2085,2068,2040,2061,2026,2015,2004
0500000US46075,46075,"Jones County, South Dakota",1006,1006,1006,1020,1007,987,961,920,927
0500000US46077,46077,"Kingsbury County, South Dakota",5148,5148,5136,5176,5234,5078,5058,4980,5001
0500000US46079,46079,"Lake County, South Dakota",11200,11200,11281,11605,11827,12045,12287,12589,12909
0500000US46081,46081,"Lawrence County, South Dakota",24097,24094,24196,24338,24385,24967,24777,24886,25281
0500000US46083,46083,"Lincoln County, South Dakota",44828,44823,45181,46775,48329,49849,51507,52826,54469
0500000US46085,46085,"Lyman County, South Dakota",3755,3755,3754,3822,3781,3856,3864,3880,3894
0500000US46087,46087,"McCook County, South Dakota",5618,5618,5610,5570,5600,5647,5631,5575,5625
0500000US46089,46089,"McPherson County, South Dakota",2459,2459,2453,2445,2428,2441,2418,2404,2438
0500000US46091,46091,"Marshall County, South Dakota",4656,4656,4645,4622,4662,4761,4705,4787,4801
0500000US46093,46093,"Meade County, South Dakota",25434,25459,25497,25583,25930,26576,26952,27048,27693
0500000US46095,46095,"Mellette County, South Dakota",2048,2048,2035,2108,2091,2082,2092,2050,2102
0500000US46097,46097,"Miner County, South Dakota",2389,2389,2377,2342,2321,2335,2313,2246,2281
0500000US46099,46099,"Minnehaha County, South Dakota",169468,169476,170090,172037,175494,179415,182556,185285,187318
0500000US46101,46101,"Moody County, South Dakota",6486,6486,6480,6484,6457,6429,6406,6426,6505
0500000US46102,46102,"Oglala Lakota County, South Dakota",13586,13586,13641,13914,14071,14176,14272,14383,14415
0500000US46103,46103,"Pennington County, South Dakota",100948,100937,101295,102429,104393,106221,107945,108561,109372
0500000US46105,46105,"Perkins County, South Dakota",2982,2982,2982,3018,3030,3040,3036,3002,2983
0500000US46107,46107,"Potter County, South Dakota",2329,2329,2341,2362,2351,2368,2329,2313,2299
0500000US46109,46109,"Roberts County, South Dakota",10149,10149,10179,10309,10341,10271,10327,10275,10255
0500000US46111,46111,"Sanborn County, South Dakota",2355,2355,2356,2361,2325,2323,2338,2364,2396
0500000US46115,46115,"Spink County, South Dakota",6415,6415,6410,6501,6650,6579,6567,6478,6420
0500000US46117,46117,"Stanley County, South Dakota",2966,2966,2973,2972,2963,2956,2958,2951,2993
0500000US46119,46119,"Sully County, South Dakota",1373,1373,1380,1387,1441,1451,1421,1417,1421
0500000US46121,46121,"Todd County, South Dakota",9612,9612,9644,9870,9938,10019,9977,10005,10155
0500000US46123,46123,"Tripp County, South Dakota",5644,5644,5638,5606,5485,5498,5485,5413,5492
0500000US46125,46125,"Turner County, South Dakota",8347,8347,8345,8376,8330,8352,8242,8203,8317
0500000US46127,46127,"Union County, South Dakota",14399,14399,14487,14618,14770,14726,14947,14831,14934
0500000US46129,46129,"Walworth County, South Dakota",5438,5438,5449,5572,5470,5527,5561,5520,5610
0500000US46135,46135,"Yankton County, South Dakota",22438,22438,22454,22503,22595,22676,22693,22666,22616
0500000US46137,46137,"Ziebach County, South Dakota",2801,2801,2825,2833,2865,2821,2814,2789,2801
0500000US47001,47001,"Anderson County, Tennessee",75129,75094,75126,75179,75326,75420,75347,75698,75936
0500000US47003,47003,"Bedford County, Tennessee",45058,45056,45100,45271,45307,45638,46284,46940,47484
0500000US47005,47005,"Benton County, Tennessee",16489,16491,16493,16423,16354,16280,16109,16107,16014
0500000US47007,47007,"Bledsoe County, Tennessee",12876,12872,12874,12847,12791,13785,14535,14580,14675
0500000US47009,47009,"Blount County, Tennessee",123010,123100,123241,123704,124069,124985,126092,127142,128670
0500000US47011,47011,"Bradley County, Tennessee",98963,98932,99126,99883,101101,101881,102921,103907,104490
0500000US47013,47013,"Campbell County, Tennessee",40716,40723,40722,40579,40460,40229,39909,39728,39714
0500000US47015,47015,"Cannon County, Tennessee",13801,13816,13814,13764,13868,13800,13725,13854,14027
0500000US47017,47017,"Carroll County, Tennessee",28522,28480,28445,28533,28707,28685,28471,28131,28092
0500000US47019,47019,"Carter County, Tennessee",57424,57375,57313,57434,57309,56982,56312,56430,56502
0500000US47021,47021,"Cheatham County, Tennessee",39105,39103,39115,38986,39245,39387,39674,39690,39880
0500000US47023,47023,"Chester County, Tennessee",17131,17143,17184,17222,17213,17340,17358,17413,17453
0500000US47025,47025,"Claiborne County, Tennessee",32213,32212,32234,32088,31770,31661,31630,31687,31757
0500000US47027,47027,"Clay County, Tennessee",7861,7860,7843,7827,7801,7784,7733,7773,7752
0500000US47029,47029,"Cocke County, Tennessee",35662,35642,35644,35372,35450,35287,35230,35096,35219
0500000US47031,47031,"Coffee County, Tennessee",52796,52800,52783,52882,53132,53324,53623,54279,54682
0500000US47033,47033,"Crockett County, Tennessee",14586,14576,14574,14550,14607,14590,14614,14566,14411
0500000US47035,47035,"Cumberland County, Tennessee",56053,56062,56210,56620,57073,57513,57958,58278,58655
0500000US47037,47037,"Davidson County, Tennessee",626681,626580,628077,635503,649004,658990,668699,678323,684410
0500000US47039,47039,"Decatur County, Tennessee",11757,11750,11729,11684,11660,11697,11733,11657,11769
0500000US47041,47041,"DeKalb County, Tennessee",18723,18720,18716,18794,18911,19108,19211,19205,19361
0500000US47043,47043,"Dickson County, Tennessee",49666,49658,49701,49946,50177,50211,50609,51461,52170
0500000US47045,47045,"Dyer County, Tennessee",38335,38330,38313,38148,38246,38148,37868,37878,37708
0500000US47047,47047,"Fayette County, Tennessee",38413,38439,38435,38569,38662,38810,39072,39220,39590
0500000US47049,47049,"Fentress County, Tennessee",17959,17960,17928,18026,17924,17937,17867,17917,18033
0500000US47051,47051,"Franklin County, Tennessee",41052,41064,40970,40862,40786,41313,41428,41514,41700
0500000US47053,47053,"Gibson County, Tennessee",49683,49691,49732,49873,49689,49483,49541,49442,49401
0500000US47055,47055,"Giles County, Tennessee",29485,29489,29401,29337,29006,28859,28917,29079,29307
0500000US47057,47057,"Grainger County, Tennessee",22657,22656,22714,22733,22649,22681,22830,22835,23072
0500000US47059,47059,"Greene County, Tennessee",68831,68825,68826,68996,68654,68272,68416,68551,68615
0500000US47061,47061,"Grundy County, Tennessee",13703,13726,13738,13657,13653,13509,13464,13456,13389
0500000US47063,47063,"Hamblen County, Tennessee",62544,62533,62550,62816,62712,63082,63022,63414,63785
0500000US47065,47065,"Hamilton County, Tennessee",336463,336484,337332,340939,345783,348853,350545,353604,357738
0500000US47067,47067,"Hancock County, Tennessee",6819,6815,6808,6711,6675,6638,6602,6554,6577
0500000US47069,47069,"Hardeman County, Tennessee",27253,27247,27154,26851,26528,26251,25927,25732,25435
0500000US47071,47071,"Hardin County, Tennessee",26026,26012,26039,25868,26005,25981,25810,25718,25679
0500000US47073,47073,"Hawkins County, Tennessee",56833,56829,56867,56617,56561,56740,56529,56443,56563
0500000US47075,47075,"Haywood County, Tennessee",18787,18807,18787,18568,18281,18256,18226,18028,17853
0500000US47077,47077,"Henderson County, Tennessee",27769,27782,27786,28020,28006,27958,27991,27984,27822
0500000US47079,47079,"Henry County, Tennessee",32330,32354,32404,32379,32373,32253,32315,32205,32310
0500000US47081,47081,"Hickman County, Tennessee",24690,24689,24648,24344,24132,24153,24360,24315,24295
0500000US47083,47083,"Houston County, Tennessee",8426,8425,8443,8338,8408,8275,8220,8131,8134
0500000US47085,47085,"Humphreys County, Tennessee",18538,18535,18569,18396,18271,18230,18109,18122,18347
0500000US47087,47087,"Jackson County, Tennessee",11638,11632,11596,11514,11524,11533,11492,11517,11566
0500000US47089,47089,"Jefferson County, Tennessee",51407,51660,51697,52008,52428,52352,52651,53288,53535
0500000US47091,47091,"Johnson County, Tennessee",18244,18244,18285,18210,18121,17998,17919,17821,17754
0500000US47093,47093,"Knox County, Tennessee",432226,432266,433056,436551,440793,444325,448125,451444,456132
0500000US47095,47095,"Lake County, Tennessee",7832,7832,7821,7778,7710,7711,7662,7572,7560
0500000US47097,47097,"Lauderdale County, Tennessee",27815,27822,27742,27697,27676,27559,27340,26959,26773
0500000US47099,47099,"Lawrence County, Tennessee",41869,41851,41988,42059,42133,41990,42297,42531,43081
0500000US47101,47101,"Lewis County, Tennessee",12161,12171,12162,12152,11918,11969,11878,11866,11904
0500000US47103,47103,"Lincoln County, Tennessee",33361,33350,33411,33416,33442,33574,33556,33695,33645
0500000US47105,47105,"Loudon County, Tennessee",48556,48548,48738,49073,49732,50374,50646,50978,51454
0500000US47107,47107,"McMinn County, Tennessee",52266,52278,52197,52356,52429,52405,52710,52636,52850
0500000US47109,47109,"McNairy County, Tennessee",26075,26077,26056,26050,26160,26078,26114,25997,25935
0500000US47111,47111,"Macon County, Tennessee",22248,22227,22245,22462,22501,22619,22942,23108,23450
0500000US47113,47113,"Madison County, Tennessee",98294,98299,98258,98022,98523,98715,98130,97609,97663
0500000US47115,47115,"Marion County, Tennessee",28237,28222,28224,28075,28218,28316,28373,28462,28446
0500000US47117,47117,"Marshall County, Tennessee",30617,30606,30678,30885,30928,31082,31233,31518,31915
0500000US47119,47119,"Maury County, Tennessee",80956,80930,81188,81415,81969,83611,85541,87735,89981
0500000US47121,47121,"Meigs County, Tennessee",11753,11768,11795,11684,11701,11696,11744,11872,12005
0500000US47123,47123,"Monroe County, Tennessee",44519,44505,44618,44930,45150,45223,45390,45677,45970
0500000US47125,47125,"Montgomery County, Tennessee",172331,172362,173218,176655,185225,184637,189655,193294,195734
0500000US47127,47127,"Moore County, Tennessee",6362,6345,6340,6401,6336,6302,6317,6290,6323
0500000US47129,47129,"Morgan County, Tennessee",21987,21986,21999,22058,21947,21707,21742,21492,21554
0500000US47131,47131,"Obion County, Tennessee",31807,31807,31815,31683,31346,31068,30875,30633,30578
0500000US47133,47133,"Overton County, Tennessee",22083,22084,22096,22193,22222,22021,22002,22156,22051
0500000US47135,47135,"Perry County, Tennessee",7915,7928,7944,7863,7854,7878,7845,7914,7964
0500000US47137,47137,"Pickett County, Tennessee",5077,5077,5072,5132,5070,5044,5081,5142,5142
0500000US47139,47139,"Polk County, Tennessee",16825,16826,16810,16737,16606,16640,16722,16744,16772
0500000US47141,47141,"Putnam County, Tennessee",72321,72347,72580,72981,73487,73992,74878,74974,75931
0500000US47143,47143,"Rhea County, Tennessee",31809,31802,31859,32051,32338,32526,32607,32392,32442
0500000US47145,47145,"Roane County, Tennessee",54181,54193,54159,53856,53506,53035,52773,52726,52874
0500000US47147,47147,"Robertson County, Tennessee",66283,66349,66391,66693,66743,67244,67923,68452,69165
0500000US47149,47149,"Rutherford County, Tennessee",262604,262592,263776,269136,274386,281289,289095,298423,308251
0500000US47151,47151,"Scott County, Tennessee",22228,22232,22240,22121,22175,22024,22026,21974,21947
0500000US47153,47153,"Sequatchie County, Tennessee",14112,14121,14137,14280,14426,14663,14773,14789,14897
0500000US47155,47155,"Sevier County, Tennessee",89889,89725,89977,91123,92299,93356,94696,95661,96673
0500000US47157,47157,"Shelby County, Tennessee",927644,927684,928652,933011,938965,938091,937162,936131,934603
0500000US47159,47159,"Smith County, Tennessee",19166,19149,19124,19145,19114,19050,19014,19253,19447
0500000US47161,47161,"Stewart County, Tennessee",13324,13313,13337,13228,13311,13308,13243,13240,13182
0500000US47163,47163,"Sullivan County, Tennessee",156823,156806,156820,156929,156547,156562,156784,156661,156667
0500000US47165,47165,"Sumner County, Tennessee",160645,160617,161249,163882,166101,169110,172790,175866,180063
0500000US47167,47167,"Tipton County, Tennessee",61081,61006,61077,61282,61609,61599,61672,61605,61303
0500000US47169,47169,"Trousdale County, Tennessee",7870,7864,7862,7800,7774,7782,7990,8035,8271
0500000US47171,47171,"Unicoi County, Tennessee",18313,18315,18277,18285,18227,18047,17914,17820,17719
0500000US47173,47173,"Union County, Tennessee",19109,19109,19102,19213,19120,19055,18964,19126,19140
0500000US47175,47175,"Van Buren County, Tennessee",5548,5558,5557,5540,5635,5570,5625,5686,5689
0500000US47177,47177,"Warren County, Tennessee",39839,39824,39851,39869,39745,39893,40003,40338,40516
0500000US47179,47179,"Washington County, Tennessee",122979,123065,123423,123920,124907,125516,125999,126357,127440
0500000US47181,47181,"Wayne County, Tennessee",17021,17027,16985,17012,16996,16918,16846,16738,16713
0500000US47183,47183,"Weakley County, Tennessee",35021,35015,35027,34907,34594,34186,34001,33831,33507
0500000US47185,47185,"White County, Tennessee",25841,25836,25838,26050,26096,26273,26346,26495,26653
0500000US47187,47187,"Williamson County, Tennessee",183182,183252,184143,188342,193095,199032,205317,211674,219107
0500000US47189,47189,"Wilson County, Tennessee",113993,114057,114671,116780,119109,122014,125404,128772,132781
0500000US48001,48001,"Anderson County, Texas",58458,58458,58482,58350,58019,57894,57725,57487,57734
0500000US48003,48003,"Andrews County, Texas",14786,14786,14835,15390,16107,16776,17405,18026,17760
0500000US48005,48005,"Angelina County, Texas",86771,86771,86915,87275,87520,87409,87628,87938,87791
0500000US48007,48007,"Aransas County, Texas",23158,23158,23199,23354,23665,24124,24872,25261,25721
0500000US48009,48009,"Archer County, Texas",9054,9055,9108,8832,8785,8760,8793,8711,8703
0500000US48011,48011,"Armstrong County, Texas",1901,1901,1899,1931,1945,1954,1937,1925,1876
0500000US48013,48013,"Atascosa County, Texas",44911,44911,44963,45486,46455,47078,47787,48435,48797
0500000US48015,48015,"Austin County, Texas",28417,28411,28378,28589,28547,28709,28973,29548,29758
0500000US48017,48017,"Bailey County, Texas",7165,7165,7153,7197,7134,7138,6970,7232,7181
0500000US48019,48019,"Bandera County, Texas",20485,20485,20549,20544,20607,20599,20875,21216,21776
0500000US48021,48021,"Bastrop County, Texas",74171,74159,74326,75050,74738,75850,77899,80208,82733
0500000US48023,48023,"Baylor County, Texas",3726,3726,3716,3715,3618,3610,3600,3671,3697
0500000US48025,48025,"Bee County, Texas",31861,31861,31883,32318,32448,32773,32884,32673,32750
0500000US48027,48027,"Bell County, Texas",310235,310244,312985,316111,323105,326620,329348,334812,340411
0500000US48029,48029,"Bexar County, Texas",1714773,1714774,1723006,1755342,1788530,1822056,1858749,1895482,1928680
0500000US48031,48031,"Blanco County, Texas",10497,10499,10510,10578,10641,10652,10836,11067,11392
0500000US48033,48033,"Borden County, Texas",641,641,643,628,613,637,653,641,633
0500000US48035,48035,"Bosque County, Texas",18212,18212,18259,18253,18118,17880,17761,17910,18097
0500000US48037,48037,"Bowie County, Texas",92565,92565,92678,92890,93136,93457,93458,93503,93860
0500000US48039,48039,"Brazoria County, Texas",313166,313127,314502,319258,324373,330091,337777,345661,354195
0500000US48041,48041,"Brazos County, Texas",194851,194861,195695,197477,200247,204124,208823,215867,220417
0500000US48043,48043,"Brewster County, Texas",9232,9232,9270,9354,9243,9273,9123,9099,9200
0500000US48045,48045,"Briscoe County, Texas",1637,1637,1631,1649,1566,1547,1537,1504,1474
0500000US48047,48047,"Brooks County, Texas",7223,7223,7202,7218,7189,7238,7233,7212,7214
0500000US48049,48049,"Brown County, Texas",38106,38106,38116,38026,37852,37853,37719,37981,38271
0500000US48051,48051,"Burleson County, Texas",17187,17187,17216,17242,17329,17178,17292,17525,17760
0500000US48053,48053,"Burnet County, Texas",42750,42707,42743,43353,43506,43738,44254,45181,46243
0500000US48055,48055,"Caldwell County, Texas",38066,38057,38105,38424,38699,39207,39728,40445,41161
0500000US48057,48057,"Calhoun County, Texas",21381,21381,21327,21353,21573,21759,21805,21922,21965
0500000US48059,48059,"Callahan County, Texas",13544,13544,13519,13540,13516,13526,13523,13596,13820
0500000US48061,48061,"Cameron County, Texas",406220,406219,407629,412937,415445,417260,419191,419893,422135
0500000US48063,48063,"Camp County, Texas",12401,12401,12414,12409,12467,12440,12659,12721,12867
0500000US48065,48065,"Carson County, Texas",6182,6182,6164,6268,6109,5981,6015,5972,6057
0500000US48067,48067,"Cass County, Texas",30464,30464,30429,30505,30205,30413,30351,30387,30375
0500000US48069,48069,"Castro County, Texas",8062,8062,8110,8053,8187,8027,7816,7678,7669
0500000US48071,48071,"Chambers County, Texas",35096,35099,35428,35625,36408,37221,38063,38768,39899
0500000US48073,48073,"Cherokee County, Texas",50845,50834,50915,51013,51200,50981,51007,51431,51668
0500000US48075,48075,"Childress County, Texas",7041,7041,7062,7017,7089,7046,7059,7050,7052
0500000US48077,48077,"Clay County, Texas",10752,10752,10733,10679,10513,10449,10356,10324,10193
0500000US48079,48079,"Cochran County, Texas",3127,3127,3138,3074,3021,3000,2925,2945,2882
0500000US48081,48081,"Coke County, Texas",3320,3319,3320,3280,3218,3196,3232,3230,3264
0500000US48083,48083,"Coleman County, Texas",8895,8895,8878,8762,8677,8534,8417,8333,8420
0500000US48085,48085,"Collin County, Texas",782341,782459,788741,814607,837229,858098,885175,913079,939585
0500000US48087,48087,"Collingsworth County, Texas",3057,3057,3055,3094,3022,3096,3008,3019,3016
0500000US48089,48089,"Colorado County, Texas",20874,20874,20883,20789,20684,20706,20669,20880,21019
0500000US48091,48091,"Comal County, Texas",108472,108471,109294,112047,115005,118776,123487,129113,134788
0500000US48093,48093,"Comanche County, Texas",13974,13961,13950,13871,13705,13539,13436,13365,13484
0500000US48095,48095,"Concho County, Texas",4087,4087,4097,4137,4073,4119,4085,4155,4279
0500000US48097,48097,"Cooke County, Texas",38437,38437,38456,38408,38771,38502,38739,39110,39266
0500000US48099,48099,"Coryell County, Texas",75388,75388,75589,76593,76837,76116,75442,75471,74686
0500000US48101,48101,"Cottle County, Texas",1505,1505,1506,1511,1485,1448,1432,1431,1402
0500000US48103,48103,"Crane County, Texas",4375,4375,4381,4365,4562,4756,4928,5039,4830
0500000US48105,48105,"Crockett County, Texas",3719,3719,3709,3671,3717,3763,3796,3742,3675
0500000US48107,48107,"Crosby County, Texas",6059,6056,6042,6089,6097,5978,5883,5985,5992
0500000US48109,48109,"Culberson County, Texas",2398,2398,2399,2379,2309,2295,2260,2233,2198
0500000US48111,48111,"Dallam County, Texas",6703,6700,6742,6831,6978,7022,7096,7107,7056
0500000US48113,48113,"Dallas County, Texas",2368139,2366672,2372450,2407305,2452421,2479810,2512281,2545775,2574984
0500000US48115,48115,"Dawson County, Texas",13833,13833,13836,13785,13647,13254,13500,13075,13111
0500000US48117,48117,"Deaf Smith County, Texas",19372,19372,19445,19475,19327,19136,19096,18807,18830
0500000US48119,48119,"Delta County, Texas",5231,5231,5238,5202,5301,5188,5213,5215,5215
0500000US48121,48121,"Denton County, Texas",662614,662387,666736,685376,707475,728282,752820,778491,806180
0500000US48123,48123,"DeWitt County, Texas",20097,20097,20057,20320,20478,20495,20674,20786,20865
0500000US48125,48125,"Dickens County, Texas",2444,2441,2441,2395,2315,2283,2205,2197,2184
0500000US48127,48127,"Dimmit County, Texas",9996,9996,10037,10096,10487,10906,11026,10995,10794
0500000US48129,48129,"Donley County, Texas",3677,3728,3731,3684,3651,3566,3503,3407,3405
0500000US48131,48131,"Duval County, Texas",11782,11782,11721,11797,11586,11606,11530,11399,11428
0500000US48133,48133,"Eastland County, Texas",18583,18583,18589,18574,18408,18231,18212,18133,18274
0500000US48135,48135,"Ector County, Texas",137130,137136,137083,139689,144513,149651,154570,159689,157462
0500000US48137,48137,"Edwards County, Texas",2002,2002,1998,1972,1974,1881,1892,1911,1911
0500000US48139,48139,"Ellis County, Texas",149610,149597,150365,152364,153730,156093,159328,163474,168499
0500000US48141,48141,"El Paso County, Texas",800647,800647,803641,819471,830853,831218,834190,833783,837918
0500000US48143,48143,"Erath County, Texas",37890,37900,37896,39003,39488,40012,40668,41379,41659
0500000US48145,48145,"Falls County, Texas",17866,17863,17878,17831,17554,17201,17141,17158,17273
0500000US48147,48147,"Fannin County, Texas",33915,33910,33908,33922,33695,33655,33762,33640,34031
0500000US48149,48149,"Fayette County, Texas",24554,24554,24529,24756,24706,24783,24863,25046,25149
0500000US48151,48151,"Fisher County, Texas",3974,3974,3954,3958,3840,3846,3843,3853,3854
0500000US48153,48153,"Floyd County, Texas",6446,6446,6405,6398,6372,6275,5977,5901,5917
0500000US48155,48155,"Foard County, Texas",1336,1336,1338,1360,1310,1277,1268,1215,1183
0500000US48157,48157,"Fort Bend County, Texas",585375,584703,590433,606962,625796,653252,684646,713849,741237
0500000US48159,48159,"Franklin County, Texas",10605,10603,10597,10532,10609,10563,10522,10553,10607
0500000US48161,48161,"Freestone County, Texas",19816,19817,19810,19590,19431,19553,19622,19693,19624
0500000US48163,48163,"Frio County, Texas",17217,17217,17245,17479,17876,18257,18693,18930,18956
0500000US48165,48165,"Gaines County, Texas",17526,17526,17570,18014,18377,18895,19400,20276,20478
0500000US48167,48167,"Galveston County, Texas",291309,291303,292529,295596,301067,306693,313698,321538,329431
0500000US48169,48169,"Garza County, Texas",6461,6461,6468,6578,6450,6401,6418,6383,6442
0500000US48171,48171,"Gillespie County, Texas",24837,24837,24877,25032,25167,25354,25545,26074,26521
0500000US48173,48173,"Glasscock County, Texas",1226,1226,1231,1231,1259,1243,1297,1333,1314
0500000US48175,48175,"Goliad County, Texas",7210,7210,7223,7204,7329,7446,7496,7526,7517
0500000US48177,48177,"Gonzales County, Texas",19807,19807,19792,19749,19910,20138,20372,20554,20876
0500000US48179,48179,"Gray County, Texas",22535,22535,22458,22581,22834,22926,23420,23236,22725
0500000US48181,48181,"Grayson County, Texas",120877,120864,121037,121274,121636,122249,123500,125537,128235
0500000US48183,48183,"Gregg County, Texas",121730,121764,122010,122445,122835,123043,122967,123827,123745
